worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
1805,Support,Starbucks_3,Cappuccino - Small Extra Shot,Evening,Winter,Small - Oat Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,08-03-2025 16:33,08-03-2025 16:41,5,Late Afternoon (2:00 PM - 4:00 PM),6
1806,Sales,Starbucks_2,Iced Coffee - Extra Shot Small,Afternoon,Winter,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 13:41,08-03-2025 13:57,6,Afternoon (12:00 PM - 2:00 PM),8
1807,Marketing,Starbucks_3,Iced Coffee - Medium Extra Shot,Afternoon,Spring,Small - Oat Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_2,08-03-2025 12:27,08-03-2025 12:35,6,Afternoon (12:00 PM - 2:00 PM),7
1808,Sales,Starbucks_1,Cappuccino - Soy Milk Medium,Morning,Winter,Small - Oat Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,08-03-2025 08:58,08-03-2025 09:03,6,Morning Rush (8:00 AM - 10:00 AM),8
1809,Marketing,Starbucks_1,Coffee - Medium Oat Milk,Evening,Winter,Small - Oat Milk - Sweetener - None,Office_C,Starbucks_2,08-03-2025 16:31,08-03-2025 16:39,3,Late Afternoon (2:00 PM - 4:00 PM),5
1810,Support,Starbucks_3,Tea - No Sugar Regular,Evening,Spring,Medium - Oat Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_1,08-03-2025 17:10,08-03-2025 17:21,7,Late Afternoon (2:00 PM - 4:00 PM),9
1811,Engineering,Starbucks_1,Espresso - Oat Milk Small,Morning,Spring,Large - Oat Milk - Regular Sugar - None,Office_D,Starbucks_1,08-03-2025 07:20,08-03-2025 07:26,5,Late Afternoon (2:00 PM - 4:00 PM),7
1812,Finance,Starbucks_2,Latte - No Sugar Extra Shot,Afternoon,Summer,Large - Oat Milk - Extra Sweetener - None,Office_B,Starbucks_3,08-03-2025 12:17,08-03-2025 12:22,4,Afternoon (12:00 PM - 2:00 PM),6
1813,Support,Starbucks_3,Espresso - Almond Milk Medium,Morning,Winter,Medium - Oat Milk - No Sugar - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 07:15,08-03-2025 07:31,7,Late Afternoon (2:00 PM - 4:00 PM),8
1814,Sales,Starbucks_2,Latte - Large Almond Milk,Morning,Winter,Small - Almond Milk - No Sugar - None,Office_B,Starbucks_2,08-03-2025 08:18,08-03-2025 08:30,4,Morning Rush (8:00 AM - 10:00 AM),5
1815,HR,Starbucks_2,Mocha - Medium Oat Milk,Evening,Spring,Large - Almond Milk - Sweetener - None,Office_B,Starbucks_1,08-03-2025 16:56,08-03-2025 17:14,5,Late Afternoon (2:00 PM - 4:00 PM),7
1816,HR,Starbucks_1,Iced Coffee - Medium Small,Evening,Summer,Medium - Oat Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 17:14,08-03-2025 17:27,5,Late Afternoon (2:00 PM - 4:00 PM),6
1817,Operations,Starbucks_2,Espresso - Extra Shot Large,Morning,Winter,Large - Soy Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 08:36,08-03-2025 08:49,5,Morning Rush (8:00 AM - 10:00 AM),7
1818,Marketing,Starbucks_3,Mocha - Regular Small,Afternoon,Winter,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 13:09,08-03-2025 13:22,7,Afternoon (12:00 PM - 2:00 PM),8
1819,Sales,Starbucks_2,Latte - Soy Milk Medium,Afternoon,Spring,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_3,08-03-2025 12:58,08-03-2025 13:16,5,Afternoon (12:00 PM - 2:00 PM),7
1820,Operations,Starbucks_2,Coffee - Oat Milk Almond Milk,Afternoon,Summer,Large - Almond Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_2,08-03-2025 13:44,08-03-2025 13:55,7,Afternoon (12:00 PM - 2:00 PM),9
1821,Sales,Starbucks_2,Tea - Medium Almond Milk,Morning,Winter,Small - Soy Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_1,08-03-2025 09:09,08-03-2025 09:24,6,Morning Rush (8:00 AM - 10:00 AM),8
1822,Marketing,Starbucks_2,Espresso - Oat Milk Large,Morning,Winter,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 09:47,08-03-2025 10:01,5,Morning Rush (8:00 AM - 10:00 AM),7
1823,Support,Starbucks_2,Espresso - Medium Regular,Evening,Winter,Small - Oat Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 16:41,08-03-2025 16:58,6,Late Afternoon (2:00 PM - 4:00 PM),7
1824,Support,Starbucks_1,Cappuccino - Large Small,Morning,Fall,Small - Oat Milk - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 08:41,08-03-2025 08:57,6,Morning Rush (8:00 AM - 10:00 AM),7
1825,HR,Starbucks_3,Iced Coffee - Small Medium,Evening,Fall,Medium - Soy Milk - Sweetener - Extra Shot,Office_B,Starbucks_1,08-03-2025 16:54,08-03-2025 17:10,5,Late Afternoon (2:00 PM - 4:00 PM),6
1826,Support,Starbucks_1,Mocha - Medium Regular,Afternoon,Fall,Medium - Almond Milk - No Sugar - Flavored Syrup,Office_E,Starbucks_3,08-03-2025 13:28,08-03-2025 13:37,6,Afternoon (12:00 PM - 2:00 PM),7
1827,Support,Starbucks_3,Latte - Small Oat Milk,Morning,Winter,Large - Oat Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_2,08-03-2025 09:44,08-03-2025 09:57,7,Morning Rush (8:00 AM - 10:00 AM),9
1828,Engineering,Starbucks_3,Cappuccino - Extra Shot No Sugar,Evening,Fall,Medium - Regular - No Sugar - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:19,08-03-2025 17:29,7,Late Afternoon (2:00 PM - 4:00 PM),8
1829,HR,Starbucks_3,Cappuccino - No Sugar Regular,Afternoon,Fall,Large - Oat Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 12:01,08-03-2025 12:18,6,Afternoon (12:00 PM - 2:00 PM),8
1830,Operations,Starbucks_3,Coffee - Small Soy Milk,Evening,Summer,Medium - Oat Milk - No Sugar - Extra Shot,Office_E,Starbucks_2,08-03-2025 16:12,08-03-2025 16:18,7,Late Afternoon (2:00 PM - 4:00 PM),8
1831,Finance,Starbucks_3,Cappuccino - No Sugar Regular,Morning,Spring,Large - Almond Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_2,08-03-2025 07:38,08-03-2025 07:49,6,Late Afternoon (2:00 PM - 4:00 PM),8
1832,Engineering,Starbucks_2,Latte - Soy Milk Small,Afternoon,Winter,Medium - Regular - No Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 12:58,08-03-2025 13:10,6,Afternoon (12:00 PM - 2:00 PM),8
1833,Operations,Starbucks_1,Latte - Soy Milk Oat Milk,Afternoon,Summer,Small - Almond Milk - Sweetener - None,Office_B,Starbucks_1,08-03-2025 13:49,08-03-2025 14:06,4,Afternoon (12:00 PM - 2:00 PM),6
1834,Marketing,Starbucks_1,Latte - Small Oat Milk,Afternoon,Winter,Medium - Almond Milk - No Sugar - None,Office_A,Starbucks_1,08-03-2025 12:19,08-03-2025 12:34,4,Afternoon (12:00 PM - 2:00 PM),6
1835,Engineering,Starbucks_2,Mocha - Regular Extra Shot,Morning,Spring,Small - Soy Milk - Extra Sweetener - None,Office_D,Starbucks_3,08-03-2025 08:54,08-03-2025 09:08,4,Morning Rush (8:00 AM - 10:00 AM),6
1836,Operations,Starbucks_3,Coffee - Medium Almond Milk,Morning,Fall,Large - Regular - Extra Sweetener - Extra Shot,Office_C,Starbucks_3,08-03-2025 08:35,08-03-2025 08:43,6,Morning Rush (8:00 AM - 10:00 AM),8
1837,Marketing,Starbucks_1,Coffee - Extra Shot Medium,Morning,Spring,Small - Soy Milk - No Sugar - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 08:15,08-03-2025 08:22,7,Morning Rush (8:00 AM - 10:00 AM),9
1838,HR,Starbucks_2,Espresso - Extra Shot Medium,Afternoon,Spring,Large - Almond Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 13:00,08-03-2025 13:05,5,Afternoon (12:00 PM - 2:00 PM),7
1839,Finance,Starbucks_2,Espresso - Almond Milk No Sugar,Morning,Winter,Small - Regular - Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 08:13,08-03-2025 08:18,7,Morning Rush (8:00 AM - 10:00 AM),9
1840,Marketing,Starbucks_1,Iced Coffee - Small Almond Milk,Evening,Spring,Medium - Almond Milk - Regular Sugar - None,Office_A,Starbucks_2,08-03-2025 17:26,08-03-2025 17:43,5,Late Afternoon (2:00 PM - 4:00 PM),6
1841,Support,Starbucks_1,Iced Coffee - Large Small,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_1,08-03-2025 16:16,08-03-2025 16:23,7,Late Afternoon (2:00 PM - 4:00 PM),9
1842,Sales,Starbucks_3,Coffee - Large Almond Milk,Afternoon,Summer,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 12:15,08-03-2025 12:30,7,Afternoon (12:00 PM - 2:00 PM),8
1843,Marketing,Starbucks_3,Latte - Regular No Sugar,Evening,Winter,Small - Oat Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 17:08,08-03-2025 17:22,7,Late Afternoon (2:00 PM - 4:00 PM),8
1844,Marketing,Starbucks_1,Iced Coffee - Small Oat Milk,Evening,Spring,Medium - Almond Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 16:31,08-03-2025 16:41,5,Late Afternoon (2:00 PM - 4:00 PM),7
1845,Finance,Starbucks_3,Latte - Small Large,Morning,Winter,Large - Regular - Extra Sweetener - Extra Shot,Office_B,Starbucks_3,08-03-2025 09:17,08-03-2025 09:34,5,Morning Rush (8:00 AM - 10:00 AM),7
1846,Sales,Starbucks_2,Tea - No Sugar Small,Afternoon,Winter,Large - Oat Milk - Sweetener - None,Office_D,Starbucks_3,08-03-2025 13:53,08-03-2025 13:59,4,Afternoon (12:00 PM - 2:00 PM),5
1847,Support,Starbucks_3,Cappuccino - Regular Almond Milk,Morning,Winter,Small - Soy Milk - Extra Sweetener - None,Office_E,Starbucks_2,08-03-2025 07:27,08-03-2025 07:39,3,Late Afternoon (2:00 PM - 4:00 PM),5
1848,Operations,Starbucks_3,Coffee - Regular Large,Evening,Winter,Large - Oat Milk - No Sugar - None,Office_D,Starbucks_2,08-03-2025 17:07,08-03-2025 17:14,4,Late Afternoon (2:00 PM - 4:00 PM),6
1849,Operations,Starbucks_2,Mocha - Small Extra Shot,Evening,Summer,Medium - Soy Milk - Sweetener - None,Office_D,Starbucks_1,08-03-2025 16:20,08-03-2025 16:28,4,Late Afternoon (2:00 PM - 4:00 PM),5
1850,Marketing,Starbucks_3,Latte - Large Oat Milk,Evening,Winter,Small - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 17:23,08-03-2025 17:34,7,Late Afternoon (2:00 PM - 4:00 PM),9
1851,Sales,Starbucks_2,Mocha - Almond Milk No Sugar,Afternoon,Winter,Small - Regular - No Sugar - Extra Shot,Office_D,Starbucks_3,08-03-2025 13:10,08-03-2025 13:29,7,Afternoon (12:00 PM - 2:00 PM),9
1852,Sales,Starbucks_3,Iced Coffee - No Sugar Almond Milk,Evening,Winter,Small - Almond Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 16:31,08-03-2025 16:45,5,Late Afternoon (2:00 PM - 4:00 PM),6
1853,Support,Starbucks_1,Espresso - Regular Medium,Evening,Fall,Large - Oat Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 17:24,08-03-2025 17:38,7,Late Afternoon (2:00 PM - 4:00 PM),8
1854,Finance,Starbucks_3,Espresso - Soy Milk Medium,Afternoon,Fall,Small - Soy Milk - Sweetener - None,Office_D,Starbucks_1,08-03-2025 12:37,08-03-2025 12:50,4,Afternoon (12:00 PM - 2:00 PM),6
1855,HR,Starbucks_1,Tea - Medium Soy Milk,Morning,Fall,Small - Soy Milk - No Sugar - Extra Shot,Office_C,Starbucks_2,08-03-2025 07:44,08-03-2025 07:58,7,Late Afternoon (2:00 PM - 4:00 PM),8
1856,Operations,Starbucks_1,Mocha - Almond Milk Regular,Afternoon,Spring,Medium - Regular - Regular Sugar - None,Office_A,Starbucks_3,08-03-2025 12:55,08-03-2025 13:13,5,Afternoon (12:00 PM - 2:00 PM),6
1857,Finance,Starbucks_1,Mocha - Extra Shot Large,Afternoon,Fall,Large - Soy Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 13:13,08-03-2025 13:22,7,Afternoon (12:00 PM - 2:00 PM),8
1858,Engineering,Starbucks_1,Espresso - Regular Oat Milk,Morning,Summer,Medium - Regular - Regular Sugar - Extra Shot,Office_A,Starbucks_1,08-03-2025 09:07,08-03-2025 09:14,7,Morning Rush (8:00 AM - 10:00 AM),8
1859,Operations,Starbucks_1,Cappuccino - Oat Milk Regular,Afternoon,Winter,Small - Soy Milk - Regular Sugar - None,Office_B,Starbucks_1,08-03-2025 12:52,08-03-2025 13:11,3,Afternoon (12:00 PM - 2:00 PM),5
1860,Finance,Starbucks_2,Tea - Soy Milk Almond Milk,Morning,Winter,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_1,08-03-2025 09:06,08-03-2025 09:16,5,Morning Rush (8:00 AM - 10:00 AM),6
1861,Operations,Starbucks_2,Tea - Large No Sugar,Evening,Fall,Small - Oat Milk - Regular Sugar - None,Office_C,Starbucks_1,08-03-2025 17:10,08-03-2025 17:20,4,Late Afternoon (2:00 PM - 4:00 PM),5
1862,HR,Starbucks_2,Espresso - Oat Milk Soy Milk,Afternoon,Summer,Small - Soy Milk - Extra Sweetener - None,Office_C,Starbucks_3,08-03-2025 13:12,08-03-2025 13:24,3,Afternoon (12:00 PM - 2:00 PM),5
1863,Engineering,Starbucks_1,Espresso - Almond Milk No Sugar,Morning,Spring,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 09:34,08-03-2025 09:41,5,Morning Rush (8:00 AM - 10:00 AM),7
1864,HR,Starbucks_3,Coffee - Oat Milk Medium,Afternoon,Spring,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_1,08-03-2025 12:55,08-03-2025 13:05,7,Afternoon (12:00 PM - 2:00 PM),9
1865,Support,Starbucks_2,Espresso - No Sugar Medium,Morning,Spring,Small - Soy Milk - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 09:14,08-03-2025 09:31,7,Morning Rush (8:00 AM - 10:00 AM),8
1866,Engineering,Starbucks_3,Tea - Extra Shot Almond Milk,Morning,Winter,Medium - Soy Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 08:59,08-03-2025 09:04,5,Morning Rush (8:00 AM - 10:00 AM),7
1867,Marketing,Starbucks_3,Espresso - Almond Milk Oat Milk,Morning,Winter,Large - Soy Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 09:22,08-03-2025 09:39,5,Morning Rush (8:00 AM - 10:00 AM),7
1868,Finance,Starbucks_1,Iced Coffee - Regular Almond Milk,Evening,Winter,Large - Regular - Regular Sugar - Extra Shot,Office_C,Starbucks_3,08-03-2025 17:22,08-03-2025 17:37,6,Late Afternoon (2:00 PM - 4:00 PM),8
1869,Engineering,Starbucks_1,Tea - Large Medium,Afternoon,Fall,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 12:30,08-03-2025 12:38,7,Afternoon (12:00 PM - 2:00 PM),9
1870,Support,Starbucks_1,Cappuccino - Oat Milk Regular,Morning,Winter,Small - Regular - No Sugar - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 07:57,08-03-2025 08:09,7,Late Afternoon (2:00 PM - 4:00 PM),8
1871,Support,Starbucks_2,Coffee - Almond Milk Medium,Evening,Summer,Large - Oat Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 16:05,08-03-2025 16:11,7,Late Afternoon (2:00 PM - 4:00 PM),8
1872,HR,Starbucks_1,Mocha - Extra Shot Oat Milk,Evening,Spring,Medium - Soy Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 16:44,08-03-2025 17:01,6,Late Afternoon (2:00 PM - 4:00 PM),8
1873,Operations,Starbucks_2,Iced Coffee - Large Regular,Morning,Fall,Large - Regular - Sweetener - Flavored Syrup,Office_E,Starbucks_3,08-03-2025 08:21,08-03-2025 08:37,6,Morning Rush (8:00 AM - 10:00 AM),7
1874,Engineering,Starbucks_2,Mocha - Almond Milk Oat Milk,Evening,Fall,Small - Soy Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 17:16,08-03-2025 17:26,6,Late Afternoon (2:00 PM - 4:00 PM),8
1875,Finance,Starbucks_2,Tea - Small Soy Milk,Afternoon,Spring,Medium - Almond Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_1,08-03-2025 13:40,08-03-2025 13:56,7,Afternoon (12:00 PM - 2:00 PM),8
1876,Engineering,Starbucks_2,Espresso - Small Large,Afternoon,Spring,Large - Almond Milk - Sweetener - None,Office_C,Starbucks_2,08-03-2025 12:18,08-03-2025 12:33,4,Afternoon (12:00 PM - 2:00 PM),5
1877,Sales,Starbucks_1,Cappuccino - Soy Milk Small,Afternoon,Summer,Medium - Oat Milk - No Sugar - None,Office_B,Starbucks_3,08-03-2025 13:44,08-03-2025 13:52,5,Afternoon (12:00 PM - 2:00 PM),7
1878,Operations,Starbucks_2,Latte - Soy Milk No Sugar,Morning,Summer,Large - Regular - Sweetener - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 07:06,08-03-2025 07:12,6,Late Afternoon (2:00 PM - 4:00 PM),7
1879,Finance,Starbucks_1,Latte - Almond Milk No Sugar,Morning,Spring,Large - Regular - No Sugar - None,Office_E,Starbucks_2,08-03-2025 09:04,08-03-2025 09:19,5,Morning Rush (8:00 AM - 10:00 AM),6
1880,Finance,Starbucks_1,Coffee - Almond Milk No Sugar,Morning,Spring,Medium - Oat Milk - Extra Sweetener - None,Office_A,Starbucks_2,08-03-2025 09:44,08-03-2025 09:51,4,Morning Rush (8:00 AM - 10:00 AM),5
1881,Marketing,Starbucks_2,Tea - Small Oat Milk,Afternoon,Spring,Large - Oat Milk - No Sugar - None,Office_C,Starbucks_2,08-03-2025 13:27,08-03-2025 13:44,5,Afternoon (12:00 PM - 2:00 PM),6
1882,HR,Starbucks_1,Iced Coffee - Small Large,Afternoon,Summer,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 12:39,08-03-2025 12:49,6,Afternoon (12:00 PM - 2:00 PM),8
1883,Marketing,Starbucks_3,Mocha - Regular Small,Evening,Spring,Small - Oat Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 17:15,08-03-2025 17:20,6,Late Afternoon (2:00 PM - 4:00 PM),8
1884,Finance,Starbucks_1,Cappuccino - Oat Milk Extra Shot,Morning,Fall,Small - Almond Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 07:26,08-03-2025 07:45,7,Late Afternoon (2:00 PM - 4:00 PM),8
1885,Operations,Starbucks_1,Cappuccino - Large Small,Morning,Spring,Small - Almond Milk - No Sugar - Extra Shot,Office_D,Starbucks_3,08-03-2025 08:06,08-03-2025 08:19,6,Morning Rush (8:00 AM - 10:00 AM),8
1886,Engineering,Starbucks_2,Coffee - Oat Milk Extra Shot,Evening,Summer,Large - Regular - Regular Sugar - None,Office_B,Starbucks_2,08-03-2025 17:11,08-03-2025 17:26,4,Late Afternoon (2:00 PM - 4:00 PM),5
1887,Engineering,Starbucks_2,Cappuccino - Almond Milk Extra Shot,Evening,Summer,Medium - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_3,08-03-2025 17:18,08-03-2025 17:34,6,Late Afternoon (2:00 PM - 4:00 PM),7
1888,Operations,Starbucks_1,Iced Coffee - Small Soy Milk,Morning,Summer,Medium - Regular - Regular Sugar - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 09:11,08-03-2025 09:25,6,Morning Rush (8:00 AM - 10:00 AM),8
1889,Finance,Starbucks_2,Iced Coffee - Medium Extra Shot,Afternoon,Summer,Large - Soy Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 13:40,08-03-2025 13:56,7,Afternoon (12:00 PM - 2:00 PM),9
1890,Support,Starbucks_3,Tea - No Sugar Almond Milk,Afternoon,Winter,Small - Regular - No Sugar - None,Office_C,Starbucks_3,08-03-2025 13:27,08-03-2025 13:45,3,Afternoon (12:00 PM - 2:00 PM),5
1891,Engineering,Starbucks_3,Coffee - Almond Milk Soy Milk,Morning,Spring,Medium - Almond Milk - Extra Sweetener - None,Office_C,Starbucks_2,08-03-2025 07:31,08-03-2025 07:49,4,Late Afternoon (2:00 PM - 4:00 PM),6
1892,Support,Starbucks_2,Coffee - Almond Milk No Sugar,Afternoon,Spring,Large - Almond Milk - No Sugar - Extra Shot,Office_B,Starbucks_1,08-03-2025 13:03,08-03-2025 13:09,7,Afternoon (12:00 PM - 2:00 PM),8
1893,Engineering,Starbucks_1,Latte - Oat Milk Small,Morning,Summer,Small - Oat Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 09:00,08-03-2025 09:05,6,Morning Rush (8:00 AM - 10:00 AM),8
1894,Engineering,Starbucks_3,Coffee - No Sugar Small,Morning,Spring,Small - Regular - Sweetener - Extra Shot,Office_E,Starbucks_3,08-03-2025 07:50,08-03-2025 07:58,5,Late Afternoon (2:00 PM - 4:00 PM),6
1895,HR,Starbucks_3,Cappuccino - Large Regular,Afternoon,Fall,Large - Regular - Regular Sugar - Extra Shot,Office_D,Starbucks_2,08-03-2025 12:49,08-03-2025 13:03,6,Afternoon (12:00 PM - 2:00 PM),8
1896,HR,Starbucks_1,Espresso - No Sugar Soy Milk,Afternoon,Winter,Large - Regular - Sweetener - None,Office_B,Starbucks_1,08-03-2025 13:00,08-03-2025 13:05,4,Afternoon (12:00 PM - 2:00 PM),5
1897,Sales,Starbucks_2,Iced Coffee - Regular Large,Morning,Spring,Small - Oat Milk - Regular Sugar - None,Office_D,Starbucks_2,08-03-2025 09:58,08-03-2025 10:12,4,Morning Rush (8:00 AM - 10:00 AM),5
1898,Marketing,Starbucks_3,Espresso - Soy Milk No Sugar,Morning,Fall,Small - Regular - Sweetener - Extra Shot,Office_D,Starbucks_3,08-03-2025 09:16,08-03-2025 09:21,6,Morning Rush (8:00 AM - 10:00 AM),7
1899,Operations,Starbucks_1,Coffee - Large Small,Morning,Summer,Small - Regular - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 09:51,08-03-2025 10:06,5,Morning Rush (8:00 AM - 10:00 AM),6
1900,Operations,Starbucks_1,Cappuccino - Large Almond Milk,Morning,Winter,Medium - Soy Milk - No Sugar - None,Office_E,Starbucks_2,08-03-2025 08:54,08-03-2025 09:11,5,Morning Rush (8:00 AM - 10:00 AM),6
1901,Operations,Starbucks_3,Coffee - Almond Milk Large,Evening,Summer,Medium - Regular - Regular Sugar - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 16:44,08-03-2025 17:01,7,Late Afternoon (2:00 PM - 4:00 PM),9
1902,Sales,Starbucks_2,Tea - Medium Extra Shot,Evening,Summer,Large - Soy Milk - No Sugar - Extra Shot,Office_E,Starbucks_2,08-03-2025 17:53,08-03-2025 18:11,5,Late Afternoon (2:00 PM - 4:00 PM),7
1903,HR,Starbucks_3,Espresso - Extra Shot Large,Morning,Fall,Small - Oat Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 09:05,08-03-2025 09:20,7,Morning Rush (8:00 AM - 10:00 AM),8
1904,Finance,Starbucks_1,Coffee - Regular No Sugar,Morning,Winter,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 09:26,08-03-2025 09:42,7,Morning Rush (8:00 AM - 10:00 AM),9
1905,Support,Starbucks_3,Mocha - Soy Milk Regular,Afternoon,Winter,Medium - Regular - No Sugar - Extra Shot,Office_D,Starbucks_3,08-03-2025 13:47,08-03-2025 14:03,7,Afternoon (12:00 PM - 2:00 PM),9
1906,Support,Starbucks_2,Coffee - Regular Almond Milk,Morning,Spring,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 07:53,08-03-2025 08:06,7,Late Afternoon (2:00 PM - 4:00 PM),8
1907,Finance,Starbucks_1,Latte - Oat Milk Regular,Morning,Summer,Small - Almond Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 08:42,08-03-2025 08:58,7,Morning Rush (8:00 AM - 10:00 AM),8
1908,Sales,Starbucks_2,Cappuccino - Small Oat Milk,Afternoon,Spring,Large - Almond Milk - Regular Sugar - None,Office_C,Starbucks_3,08-03-2025 13:07,08-03-2025 13:12,4,Afternoon (12:00 PM - 2:00 PM),5
1909,Finance,Starbucks_3,Mocha - Extra Shot Small,Afternoon,Spring,Small - Regular - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 12:05,08-03-2025 12:15,5,Afternoon (12:00 PM - 2:00 PM),6
1910,Operations,Starbucks_3,Mocha - Large Almond Milk,Morning,Spring,Large - Regular - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 09:52,08-03-2025 10:02,5,Morning Rush (8:00 AM - 10:00 AM),7
